player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0021238,,Rohan Davey,QB,QB,,NE,2004,17,REG,1,4,10,0,0,0,0,0,0,0,0,1,-2.71726494980976,0,0,,1,3,0,0,0,0,-0.954010453424416,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.7,0.7
00-0021252,,Najeh Davenport,RB,RB,,GB,2004,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,4,2,0,0,0,0,-2.23772587114945,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.2,0.2
00-0021252,,Najeh Davenport,RB,RB,,GB,2004,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,10,62,1,0,0,3,3.87404341739602,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,12.2,12.2
00-0021252,,Najeh Davenport,RB,RB,,GB,2004,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,12,37,0,0,0,1,-2.24408343643881,0,2,2,20,0,0,0,0,0,1,1.44127392082009,0,0,0.0666666666666667,0,0,0,5.7,7.7
00-0021252,,Najeh Davenport,RB,RB,,GB,2004,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,4,18,0,0,0,1,-0.0673104856978171,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,1.8,1.8
00-0021252,,Najeh Davenport,RB,RB,,GB,2004,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,5,0,0,0,1,0.0833794977515936,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.5,0.5
00-0021252,,Najeh Davenport,RB,RB,,GB,2004,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,19,178,1,0,0,7,8.07691383780912,0,1,1,8,0,0,0,0,0,0,0.67041272809729,0,0,0.037037037037037,0,0,0,24.6,25.6
00-0021252,,Najeh Davenport,RB,RB,,GB,2004,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,4,4,0,0,0,0,-1.35917081858497,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.4,0.4
00-0021252,,Najeh Davenport,RB,RB,,GB,2004,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,12,0,0,0,2,0.480131743708625,0,1,1,5,0,0,0,0,0,0,-0.075739620719105,0,0,0.0277777777777778,0,0,0,1.7,2.7
00-0021252,,Najeh Davenport,RB,RB,,GB,2004,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,1,0,0,0,0,-1.26947201916482,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.1,0.1
00-0021252,,Najeh Davenport,RB,RB,,GB,2004,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,11,40,0,0,0,1,-1.1573756308062,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,4,4
00-0021252,,Najeh Davenport,RB,RB,,GB,2004,18,POST,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,5,14,1,2,0,3,0.571865681209602,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,7.4,7.4
00-0021253,,Jarrod Baxter,RB,RB,,HOU,2004,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,1,0,0,0,0,-1.23528932966292,0,1,2,3,0,0,0,0,0,0,-2.24885787355203,0,0,0.08,0,0,0,0.4,1.4
00-0021260,,Kyle Johnson,RB,RB,,DEN,2004,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,31,0,0,0,0,0,1,-0.0929230134934187,0,0,0.0689655172413793,0,0,0,3.1,4.1
00-0021260,,Kyle Johnson,RB,RB,,DEN,2004,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,4,46,1,0,0,0,0,2,3.35705410351511,0,0,0.166666666666667,0,0,0,10.6,13.6
00-0021260,,Kyle Johnson,RB,RB,,DEN,2004,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,19,1,0,0,0,0,1,3.05023628345225,0,0,0.0357142857142857,0,0,0,7.9,8.9
00-0021260,,Kyle Johnson,RB,RB,,DEN,2004,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,8,0,0,0,0,0,0,0.162269745313097,0,0,0.0869565217391304,0,0,0,0.8,2.8
00-0021260,,Kyle Johnson,RB,RB,,DEN,2004,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,2,0,0,0,0,0,0,0,-0.914956751628779,0,0,0.0526315789473684,0,0,0,0,0
00-0021260,,Kyle Johnson,RB,RB,,DEN,2004,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,22,0,0,0,0,0,1,1.91770909074694,0,0,0.0740740740740741,0,0,0,2.2,4.2
00-0021263,,Mel Mitchell,DB,DB,,NO,2004,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,1,6,6
00-0021264,,Jake Schifino,WR,WR,,TEN,2004,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,-0.767241046996787,0,0,0.037037037037037,0,0,0,0,0
00-0021268,,Terry Jones,TE,TE,,BAL,2004,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,-1.92190762679093,0,0,0.0263157894736842,0,0,0,0,0
00-0021268,,Terry Jones,TE,TE,,BAL,2004,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,11,0,0,0,0,0,1,0.621041634585708,0,0,0.0588235294117647,0,0,0,1.1,2.1
00-0021268,,Terry Jones,TE,TE,,BAL,2004,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,7,0,0,0,0,0,0,-1.12814144184813,0,0,0.133333333333333,0,0,0,0.7,1.7
00-0021268,,Terry Jones,TE,TE,,BAL,2004,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,5,38,0,0,0,0,0,1,-0.875562037971654,0,0,0.294117647058824,0,0,0,3.8,6.8
00-0021268,,Terry Jones,TE,TE,,BAL,2004,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,8,0,0,0,0,0,0,-0.651545714004897,0,0,0.111111111111111,0,0,0,0.8,2.8
00-0021268,,Terry Jones,TE,TE,,BAL,2004,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,3,8,0,0,0,0,0,1,-3.14722029035429,0,0,0.157894736842105,0,0,0,0.8,2.8
00-0021268,,Terry Jones,TE,TE,,BAL,2004,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,4,10,0,0,0,0,0,0,-1.52878175006481,0,0,0.108108108108108,0,0,0,1,4
00-0021268,,Terry Jones,TE,TE,,BAL,2004,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,2,0,0,0,0,0,0,0,-2.92901532632206,0,0,0.0666666666666667,0,0,0,0,0
00-0021268,,Terry Jones,TE,TE,,BAL,2004,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,3,38,0,0,0,0,0,2,1.7605706822942,0,0,0.1,0,0,0,3.8,6.8
00-0021268,,Terry Jones,TE,TE,,BAL,2004,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,-0.579090675222687,0,0,0.03125,0,0,0,0,0
00-0021268,,Terry Jones,TE,TE,,BAL,2004,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,7,0,0,0,0,0,0,0.549392159853596,0,0,0.0256410256410256,0,0,0,0.7,1.7
00-0021268,,Terry Jones,TE,TE,,BAL,2004,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,3,24,0,0,0,0,0,1,0.694083065958694,0,0,0.0967741935483871,0,0,0,2.4,5.4
00-0021268,,Terry Jones,TE,TE,,BAL,2004,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,1,1,0,0,0,0,1,0.612394866824616,0,0,0.0384615384615385,0,0,0,6.1,7.1
00-0021273,,Robert Royal,TE,TE,,WAS,2004,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,10,0,0,0,0,0,1,0.200180762098171,0,0,0.024390243902439,0,0,0,1,2
00-0021273,,Robert Royal,TE,TE,,WAS,2004,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,3,23,0,0,0,0,0,1,3.17232324916404,0,0,0.0666666666666667,0,0,0,2.3,3.3
00-0021273,,Robert Royal,TE,TE,,WAS,2004,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,-1.34141549328342,0,0,0.0555555555555556,0,0,0,0,0
00-0021273,,Robert Royal,TE,TE,,WAS,2004,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,6,0,0,0,0,0,0,-2.94293933664449,0,0,0.0571428571428571,0,0,0,0.6,1.6
00-0021273,,Robert Royal,TE,TE,,WAS,2004,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,9,1,0,0,0,0,1,1.66113681712886,0,0,0.0909090909090909,0,0,0,6.9,7.9
00-0021273,,Robert Royal,TE,TE,,WAS,2004,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,1,0,0,0,0,0,0,-1.30158257018775,0,0,0.0454545454545455,0,0,0,0.1,1.1
00-0021273,,Robert Royal,TE,TE,,WAS,2004,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,12,1,0,0,0,0,1,2.54741758469027,0,0,0.037037037037037,0,0,0,7.2,8.2
00-0021273,,Robert Royal,TE,TE,,WAS,2004,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,5,1,0,0,0,0,1,1.89313794998452,0,0,0.0357142857142857,0,0,0,6.5,7.5
00-0021273,,Robert Royal,TE,TE,,WAS,2004,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,4,1,0,0,0,0,1,2.00068104063394,0,0,0.0769230769230769,0,0,0,6.4,7.4
00-0021277,,Craig Nall,QB,QB,,GB,2004,4,REG,1,1,24,0,0,0,0,0,0,0,0,1,-0.204956795903854,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.96,0.96
00-0021277,,Craig Nall,QB,QB,,GB,2004,5,REG,7,8,64,1,0,0,0,0,0,0,0,5,5.49377087934408,0,0,0.269871653251836,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,6.56,6.56
00-0021277,,Craig Nall,QB,QB,,GB,2004,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,-0.2,-0.2
00-0021277,,Craig Nall,QB,QB,,GB,2004,13,REG,8,11,95,2,0,2,8,1,0,0,0,7,6.33984596421942,0,0,0.273443041058083,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,11.8,11.8
00-0021277,,Craig Nall,QB,QB,,GB,2004,17,REG,7,13,131,1,0,0,0,0,0,0,0,6,8.4485981378244,0,0,0.243629838932395,1,9,0,0,0,0,-0.0971186924143694,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,10.14,10.14
00-0021279,,Verron Haynes,FB,RB,,PIT,2004,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,2,0,0,0,0,-0.696998432627879,0,1,1,-2,0,0,0,0,0,0,-1.2115738298744,0,0,0.0454545454545455,0,0,0,0,1
00-0021279,,Verron Haynes,FB,RB,,PIT,2004,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,7,34,0,0,0,3,-0.0179382252099458,0,2,3,6,0,0,0,0,0,0,-0.292099843092728,0,0,0.09375,0,0,0,4,6
00-0021279,,Verron Haynes,FB,RB,,PIT,2004,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,7,34,0,0,0,1,0.362479458097369,0,0,1,0,0,0,0,0,0,0,-0.829446712508798,0,0,0.0526315789473684,0,0,0,3.4,3.4
00-0021279,,Verron Haynes,FB,RB,,PIT,2004,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,15,0,0,0,1,1.1828910750919,0,4,4,25,1,0,0,0,0,2,1.61340532329632,0,0,0.16,0,0,0,10,14
00-0021279,,Verron Haynes,FB,RB,,PIT,2004,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,6,0,0,0,0,-0.684780621144455,0,1,1,-1,0,0,0,0,0,0,-1.36166493920609,0,0,0.0476190476190476,0,0,0,0.5,1.5
00-0021279,,Verron Haynes,FB,RB,,PIT,2004,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,17,0,0,0,0,-0.202585884224391,0,2,2,18,0,0,0,0,0,1,1.36140646971762,0,0,0.0833333333333333,0,0,0,3.5,5.5
00-0021279,,Verron Haynes,FB,RB,,PIT,2004,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,12,51,0,0,0,4,-0.88527502832585,0,2,3,44,0,0,0,0,0,2,3.78274741310305,0,0,0.166666666666667,0,0,0,9.5,11.5
00-0021279,,Verron Haynes,FB,RB,,PIT,2004,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,6,0,0,0,1,-0.0241733961738646,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.6,0.6
00-0021279,,Verron Haynes,FB,RB,,PIT,2004,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,3,0,0,0,0,-0.198702032328583,0,2,2,24,0,0,0,0,0,1,3.7955397629994,0,0,0.1,0,0,0,2.7,4.7
00-0021279,,Verron Haynes,FB,RB,,PIT,2004,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,21,0,0,0,1,1.17401685588993,0,3,3,28,1,0,0,0,0,2,5.05514299124479,0,0,0.103448275862069,0,0,0,10.9,13.9
00-0021279,,Verron Haynes,FB,RB,,PIT,2004,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,8,61,0,0,0,4,3.21826853055973,0,1,1,0,0,0,0,0,0,0,-1.44391427502518,0,0,0.05,0,0,0,6.1,7.1
00-0021279,,Verron Haynes,FB,RB,,PIT,2004,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,8,22,0,0,0,2,-1.74206903850427,0,0,2,0,0,0,0,0,0,0,-1.67090974539086,0,0,0.08,0,0,0,2.2,2.2
00-0021279,,Verron Haynes,FB,RB,,PIT,2004,19,POST,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,8,0,0,0,1,1.35014729318209,0,1,2,2,0,0,0,0,0,0,-2.13067470677197,0,0,0.0666666666666667,0,0,0,1,2
00-0021279,,Verron Haynes,FB,RB,,PIT,2004,20,POST,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,5,28,0,0,0,1,1.6831784916867,0,1,1,14,0,0,0,0,0,1,1.00412608985789,0,0,0.0416666666666667,0,0,0,4.2,5.2
00-0021282,,Ryan Hannam,TE,TE,,SEA,2004,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,-0.440430213231593,0,0,0.025,0,0,0,0,0
00-0021282,,Ryan Hannam,TE,TE,,SEA,2004,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,17,0,0,0,0,0,1,2.14666373329237,0,0,0.0357142857142857,0,0,0,1.7,2.7
00-0021282,,Ryan Hannam,TE,TE,,SEA,2004,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,-0.443574350676499,0,0,0.0277777777777778,0,0,0,0,0
00-0021282,,Ryan Hannam,TE,TE,,SEA,2004,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,-0.779492595465854,0,0,0.0263157894736842,0,0,0,0,1
00-0021282,,Ryan Hannam,TE,TE,,SEA,2004,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,44,0,0,0,0,0,2,3.53756734344643,0,0,0.0606060606060606,0,0,0,4.4,6.4
00-0021282,,Ryan Hannam,TE,TE,,SEA,2004,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,17,0,0,0,0,0,1,1.3568839810323,0,0,0.0645161290322581,0,0,0,1.7,2.7
00-0021282,,Ryan Hannam,TE,TE,,SEA,2004,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,18,0,0,0,0,0,1,1.23767355782911,0,0,0.0769230769230769,0,0,0,1.8,2.8
00-0021282,,Ryan Hannam,TE,TE,,SEA,2004,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,14,0,0,0,0,0,1,2.35933848429704,0,0,0.0740740740740741,0,0,0,1.4,3.4
00-0021287,,Keith Heinrich,TE,TE,,CLE,2004,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,1,0,0,0,0,0,0,-0.732933040242642,0,0,0.0625,0,0,0,0.1,1.1
00-0021289,,Kevin Thomas,CB,DB,,BUF,2004,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,24,0,0,0,0,0,1,3.95411248831078,0,0,0.0416666666666667,0,0,0,2.4,3.4
00-0021296,,J.T. O'Sullivan,QB,QB,,GB,2004,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,-2,0,0,0,0,-2.38366275775479,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,-0.2,-0.2
00-0021304,,John Gilmore,TE,TE,,CHI,2004,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,11,0,0,0,0,0,1,0.942495709052309,0,0,0.0294117647058824,0,0,0,1.1,2.1
00-0021305,,Larry Ned,RB,RB,,MIN,2004,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,9,0,0,0,0,0,1,0.899028458865359,0,0,0.02,0,0,0,0.9,1.9
00-0021306,,Adrian Peterson,RB,RB,,CHI,2004,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,4,15,0,0,0,1,0.872190499445424,0,1,1,30,0,0,0,0,0,1,2.90868988094735,0,0,0.0416666666666667,0,0,0,4.5,5.5
00-0021306,,Adrian Peterson,RB,RB,,CHI,2004,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,4,0,0,0,0,-0.836778557859361,0,1,1,0,0,0,0,0,0,0,-0.574239866342396,0,0,0.0285714285714286,0,0,0,0.4,1.4
00-0021309,,Lee Mays,WR,WR,,PIT,2004,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,3,8,0,0,0,0,0,1,0.258387048175791,0,0,0.09375,0,0,0,0.8,1.8
00-0021309,,Lee Mays,WR,WR,,PIT,2004,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,6,0,0,0,0,0,0,-0.0627361348015256,0,0,0.0476190476190476,0,0,0,0.6,1.6
00-0021309,,Lee Mays,WR,WR,,PIT,2004,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,-0.762015628570225,0,0,0.0416666666666667,0,0,0,0,0
00-0021309,,Lee Mays,WR,WR,,PIT,2004,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,9,0,0,0,0,0,1,0.0906559663126245,0,0,0.1,0,0,0,0.9,1.9
00-0021309,,Lee Mays,WR,WR,,PIT,2004,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,2,0,0,0,0,0,0,0,-2.35431228643038,0,0,0.1,0,0,0,0,0
00-0021309,,Lee Mays,WR,WR,,PIT,2004,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,4,32,0,0,0,0,0,1,-0.104313226125669,0,0,0.25,0,0,0,3.2,6.2
00-0021309,,Lee Mays,WR,WR,,PIT,2004,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,3,46,0,0,0,0,0,1,0.810754892779802,0,0,0.15,0,0,0,4.6,5.6
00-0021309,,Lee Mays,WR,WR,,PIT,2004,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,3,12,0,0,0,0,0,1,-2.20807099540252,0,0,0.103448275862069,0,0,0,1.2,2.2
00-0021309,,Lee Mays,WR,WR,,PIT,2004,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,4,24,0,0,0,0,0,1,0.609583238895048,0,0,0.16,0,0,0,2.4,3.4
00-0021309,,Lee Mays,WR,WR,,PIT,2004,19,POST,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,3,19,0,0,0,0,0,2,1.01808235328645,0,0,0.1,0,0,0,1.9,3.9
00-0021309,,Lee Mays,WR,WR,,PIT,2004,20,POST,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,-1.56831682445928,0,0,0.0416666666666667,0,0,0,0,0
00-0021314,,Chester Taylor,RB,RB,,BAL,2004,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,14,0,0,0,0,-1.09389510181778,0,0,1,0,0,0,0,0,0,0,-0.401235130149871,0,0,0.0263157894736842,0,0,0,1.4,1.4
00-0021314,,Chester Taylor,RB,RB,,BAL,2004,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,9,76,0,0,0,3,0.487488333485089,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,7.6,7.6
00-0021314,,Chester Taylor,RB,RB,,BAL,2004,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,8,27,0,0,0,1,-2.37883668241557,0,1,1,-7,0,0,0,0,0,0,-1.12224425422028,0,0,0.0666666666666667,0,0,0,2,3
00-0021314,,Chester Taylor,RB,RB,,BAL,2004,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,4,0,0,0,1,0.571859843505081,0,2,2,9,0,0,0,0,0,1,-0.00185307022184134,0,0,0.117647058823529,0,0,0,1.3,3.3
00-0021314,,Chester Taylor,RB,RB,,BAL,2004,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,7,43,0,0,0,2,0.278605248302768,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,4.3,4.3
00-0021314,,Chester Taylor,RB,RB,,BAL,2004,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,21,89,0,0,0,5,-1.05633234218112,0,2,2,11,0,0,0,0,0,1,0.532266772410367,0,0,0.105263157894737,0,0,0,10,12
00-0021314,,Chester Taylor,RB,RB,,BAL,2004,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,18,78,0,1,1,3,-5.70527682127431,0,4,6,18,0,0,0,0,0,0,-1.52340213331627,0,0,0.162162162162162,0,0,0,7.6,11.6
00-0021314,,Chester Taylor,RB,RB,,BAL,2004,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,6,0,0,0,0,-0.763006281165872,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.6,0.6
00-0021314,,Chester Taylor,RB,RB,,BAL,2004,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,23,0,0,0,0,0,1,1.96536511916202,0,0,0.0625,0,0,0,2.3,3.3
00-0021314,,Chester Taylor,RB,RB,,BAL,2004,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,15,33,1,0,0,3,-2.81337840500055,0,4,5,18,0,0,0,0,0,0,-2.33311666641384,0,0,0.142857142857143,0,0,0,11.1,15.1
00-0021314,,Chester Taylor,RB,RB,,BAL,2004,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,16,61,0,0,0,2,-1.57485823193565,0,5,5,24,0,0,0,0,0,0,-1.06675339164212,0,0,0.151515151515152,0,0,0,8.5,13.5
00-0021314,,Chester Taylor,RB,RB,,BAL,2004,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,23,139,1,0,0,8,1.322176488729,0,3,3,25,0,0,0,0,0,2,2.47317726013716,0,0,0.1,0,0,0,22.4,25.4
00-0021314,,Chester Taylor,RB,RB,,BAL,2004,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,25,104,0,0,0,5,-2.52144357608631,0,4,4,27,0,0,0,0,0,2,1.73671300124261,0,0,0.125,0,0,0,13.1,17.1
00-0021314,,Chester Taylor,RB,RB,,BAL,2004,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,7,22,0,0,0,1,-2.47795274667442,0,2,3,20,0,0,0,0,0,2,0.78223594543243,0,0,0.0769230769230769,0,0,0,4.2,6.2
00-0021314,,Chester Taylor,RB,RB,,BAL,2004,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,17,0,0,0,1,-0.189676195092034,0,2,3,16,0,0,0,0,0,1,-0.87558063887991,0,0,0.0967741935483871,0,0,0,3.3,5.3
00-0021314,,Chester Taylor,RB,RB,,BAL,2004,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,1,0,0,0,0,-1.34389630772057,0,0,1,0,0,0,0,0,0,0,-0.711738829966635,0,0,0.0384615384615385,0,0,0,0.1,0.1
00-0021329,,Darrell Hill,WR,WR,,TEN,2004,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,-0.473648144165054,0,0,0.0238095238095238,0,0,0,0,0
