season,game_type,team,week,Probable,Questionable,Doubtful,Out
2010,REG,DET,5,3,3,1,2
2010,REG,DET,6,4,3,0,3
2010,REG,DET,8,3,3,0,2
2010,REG,DET,9,8,2,1,2
2010,REG,DET,10,7,4,1,2
2010,REG,DET,11,11,2,0,4
2010,REG,DET,12,4,4,1,3
2010,REG,DET,13,7,1,1,2
2010,REG,DET,14,5,1,1,4
2010,REG,DET,15,4,4,1,1
2010,REG,DET,16,8,3,1,1
2010,REG,DET,17,3,1,1,1
2010,REG,GB,1,8,2,0,1
2010,REG,GB,2,5,5,0,0
2010,REG,GB,3,11,4,0,0
2010,REG,GB,4,6,3,1,1
2010,REG,GB,5,6,0,1,4
2010,REG,GB,6,9,2,2,3
2010,REG,GB,7,6,4,1,2
2010,REG,GB,8,5,3,0,0
2010,REG,GB,9,8,3,0,2
2010,REG,GB,11,8,3,0,0
2010,REG,GB,12,7,0,1,1
2010,REG,GB,13,9,0,2,1
2010,REG,GB,14,8,2,0,3
2010,REG,GB,15,9,3,2,1
2010,REG,GB,16,7,3,1,2
2010,REG,GB,17,9,0,0,4
2010,REG,HOU,1,5,0,1,0
2010,REG,HOU,2,9,2,0,0
2010,REG,HOU,3,7,1,0,0
2010,REG,HOU,4,3,3,1,1
2010,REG,HOU,5,6,3,1,1
2010,REG,HOU,6,9,3,4,1
2010,REG,HOU,8,9,1,2,0
2010,REG,HOU,9,8,5,0,0
2010,REG,HOU,10,10,3,1,1
2010,REG,HOU,11,12,3,0,2
2010,REG,HOU,12,8,2,0,3
2010,REG,HOU,13,8,3,0,2
2010,REG,HOU,14,10,0,0,1
2010,REG,HOU,15,12,0,0,1
2010,REG,HOU,16,7,1,0,1
2010,REG,HOU,17,4,3,2,1
2010,REG,IND,1,0,5,0,0
2010,REG,IND,2,3,7,0,2
2010,REG,IND,3,3,6,0,3
2010,REG,IND,4,3,8,0,3
2010,REG,IND,5,4,10,0,3
2010,REG,IND,6,2,9,0,2
2010,REG,IND,8,1,6,1,4
2010,REG,IND,9,0,11,1,2
2010,REG,IND,10,0,10,1,2
2010,REG,IND,11,0,11,0,1
2010,REG,IND,12,0,7,1,2
2010,REG,IND,13,0,12,1,1
2010,REG,IND,14,0,8,0,6
2010,REG,IND,15,1,9,0,0
2010,REG,IND,16,2,9,0,1
2010,REG,IND,17,0,9,0,0
2010,REG,JAX,1,0,1,0,2
2010,REG,JAX,2,1,1,0,2
2010,REG,JAX,3,4,2,0,2
2010,REG,JAX,4,2,0,1,1
2010,REG,JAX,5,2,0,2,1
2010,REG,JAX,6,7,0,0,2
2010,REG,JAX,7,3,2,0,1
2010,REG,JAX,8,3,3,0,0
2010,REG,JAX,10,4,0,0,1
2010,REG,JAX,11,3,0,1,0
2010,REG,JAX,12,5,2,0,1
2010,REG,JAX,13,4,1,0,2
2010,REG,JAX,14,6,0,0,1
2010,REG,JAX,15,5,3,0,3
2010,REG,JAX,16,6,1,2,1
2010,REG,JAX,17,2,1,0,3
2010,REG,KC,1,0,2,1,1
2010,REG,KC,2,2,3,0,0
2010,REG,KC,3,3,1,2,0
2010,REG,KC,5,0,2,1,0
2010,REG,KC,6,0,4,0,1
2010,REG,KC,7,0,1,0,1
2010,REG,KC,8,0,3,0,0
2010,REG,KC,9,0,3,0,0
2010,REG,KC,10,0,4,0,0
2010,REG,KC,11,0,5,0,2
2010,REG,KC,12,0,5,1,0
2010,REG,KC,13,3,1,0,1
2010,REG,KC,14,0,2,1,0
2010,REG,KC,15,0,1,0,0
2010,REG,KC,16,1,0,0,1
2010,REG,KC,17,0,0,1,0
2010,REG,MIA,1,2,1,0,0
2010,REG,MIA,2,0,1,0,2
2010,REG,MIA,3,0,1,1,1
2010,REG,MIA,4,2,0,1,2
2010,REG,MIA,6,2,1,0,0
2010,REG,MIA,7,1,1,0,0
2010,REG,MIA,8,0,2,0,1
2010,REG,MIA,9,1,2,0,0
2010,REG,MIA,10,5,2,0,0
2010,REG,MIA,11,7,3,1,2
2010,REG,MIA,12,5,4,1,0
2010,REG,MIA,13,6,1,2,0
2010,REG,MIA,14,0,6,0,2
2010,REG,MIA,15,4,0,0,0
2010,REG,MIA,16,1,0,1,0
2010,REG,MIA,17,0,1,0,3
2010,REG,MIN,1,3,2,0,2
2010,REG,MIN,2,4,4,0,0
2010,REG,MIN,3,6,3,0,0
2010,REG,MIN,5,3,1,0,1
2010,REG,MIN,6,4,3,0,1
2010,REG,MIN,7,9,2,0,1
2010,REG,MIN,8,6,3,0,0
2010,REG,MIN,9,8,2,0,0
2010,REG,MIN,10,6,2,2,0
2010,REG,MIN,11,5,3,0,1
2010,REG,MIN,12,5,4,0,1
2010,REG,MIN,13,5,6,0,1
2010,REG,MIN,14,6,4,1,2
2010,REG,MIN,15,2,3,0,3
2010,REG,MIN,16,2,2,1,1
2010,REG,MIN,17,1,3,3,1
2010,REG,NE,1,8,3,0,2
2010,REG,NE,2,3,1,0,2
2010,REG,NE,3,2,1,0,2
2010,REG,NE,4,1,0,0,3
2010,REG,NE,6,2,1,0,1
2010,REG,NE,7,2,2,0,2
2010,REG,NE,8,1,4,0,2
2010,REG,NE,9,3,3,0,2
2010,REG,NE,10,1,5,0,1
2010,REG,NE,11,1,7,0,0
2010,REG,NE,12,0,8,0,0
2010,REG,NE,13,1,3,0,0
2010,REG,NE,14,1,3,0,0
2010,REG,NE,15,4,6,0,0
2010,REG,NE,16,4,8,1,0
2010,REG,NE,17,4,5,3,0
2010,REG,NO,1,6,1,0,2
2010,REG,NO,2,2,0,0,3
2010,REG,NO,3,3,1,0,3
2010,REG,NO,4,1,2,1,1
2010,REG,NO,5,13,3,0,3
2010,REG,NO,6,14,1,0,4
2010,REG,NO,7,10,2,0,3
2010,REG,NO,8,8,2,1,2
2010,REG,NO,9,8,1,1,2
2010,REG,NO,11,2,4,0,3
2010,REG,NO,12,8,4,0,2
2010,REG,NO,13,0,2,0,1
2010,REG,NO,14,2,1,0,0
2010,REG,NO,15,7,2,0,2
2010,REG,NO,16,10,1,0,1
2010,REG,NO,17,6,6,0,0
2010,REG,NYG,1,4,1,1,1
2010,REG,NYG,2,4,2,0,4
2010,REG,NYG,3,3,2,1,3
2010,REG,NYG,4,4,2,1,2
2010,REG,NYG,5,2,3,0,5
2010,REG,NYG,6,2,4,0,5
2010,REG,NYG,7,6,1,0,3
2010,REG,NYG,9,4,1,0,3
2010,REG,NYG,10,3,1,0,5
2010,REG,NYG,11,5,1,0,4
2010,REG,NYG,12,4,1,1,4
2010,REG,NYG,13,3,0,2,4
2010,REG,NYG,14,5,2,1,1
2010,REG,NYG,15,4,4,0,0
2010,REG,NYG,16,6,0,0,2
2010,REG,NYG,17,4,3,0,3
2010,REG,NYJ,1,1,1,0,1
2010,REG,NYJ,2,1,1,0,1
2010,REG,NYJ,3,0,2,0,3
2010,REG,NYJ,4,2,2,0,3
2010,REG,NYJ,5,8,1,0,0
2010,REG,NYJ,6,5,1,0,0
2010,REG,NYJ,8,3,0,0,0
2010,REG,NYJ,9,4,0,0,0
2010,REG,NYJ,10,4,1,0,1
2010,REG,NYJ,11,10,0,0,3
2010,REG,NYJ,12,10,3,0,2
2010,REG,NYJ,13,12,2,0,1
2010,REG,NYJ,14,7,1,0,1
2010,REG,NYJ,15,4,1,0,3
2010,REG,NYJ,16,7,1,1,2
2010,REG,NYJ,17,6,5,1,2
2010,REG,OAK,1,0,2,0,3
2010,REG,OAK,2,2,4,1,3
2010,REG,OAK,3,3,4,0,3
2010,REG,OAK,4,7,7,0,5
2010,REG,OAK,5,4,4,0,7
2010,REG,OAK,6,3,4,0,5
2010,REG,OAK,7,0,7,0,4
2010,REG,OAK,8,0,9,0,3
2010,REG,OAK,9,3,1,2,3
2010,REG,OAK,11,0,4,0,1
2010,REG,OAK,12,5,1,0,2
2010,REG,OAK,13,0,6,1,0
2010,REG,OAK,14,1,9,0,0
2010,REG,OAK,15,7,5,0,0
2010,REG,OAK,16,5,4,0,0
2010,REG,OAK,17,5,5,0,0
2010,REG,PHI,2,9,0,0,2
2010,REG,PHI,3,8,0,0,0
2010,REG,PHI,4,4,1,0,0
2010,REG,PHI,5,6,2,0,3
2010,REG,PHI,6,6,2,0,2
2010,REG,PHI,7,6,1,0,3
2010,REG,PHI,9,7,0,0,2
2010,REG,PHI,10,3,1,1,2
2010,REG,PHI,11,7,2,0,0
2010,REG,PHI,12,6,3,0,0
2010,REG,PHI,13,4,2,0,1
2010,REG,PHI,14,5,2,0,0
2010,REG,PHI,15,3,3,0,2
2010,REG,PHI,16,6,1,1,1
2010,REG,PHI,17,4,5,0,1
2010,REG,PIT,1,1,0,0,1
2010,REG,PIT,2,3,0,2,2
2010,REG,PIT,3,4,0,0,2
2010,REG,PIT,4,0,0,0,3
2010,REG,PIT,6,0,0,1,0
2010,REG,PIT,7,0,1,0,1
2010,REG,PIT,8,2,0,1,1
2010,REG,PIT,9,0,0,0,1
2010,REG,PIT,10,4,0,2,1
2010,REG,PIT,11,5,1,0,2
2010,REG,PIT,12,0,1,1,2
2010,REG,PIT,13,5,1,0,2
2010,REG,PIT,14,3,0,0,3
2010,REG,PIT,15,2,1,2,1
2010,REG,PIT,16,1,0,0,3
2010,REG,PIT,17,1,2,0,2
2010,REG,SD,1,1,0,1,0
2010,REG,SD,2,2,0,1,0
2010,REG,SD,3,2,3,1,0
2010,REG,SD,4,3,0,3,1
2010,REG,SD,5,2,2,2,1
2010,REG,SD,6,2,0,2,1
2010,REG,SD,7,2,2,2,2
2010,REG,SD,8,1,4,2,2
2010,REG,SD,9,3,2,4,1
2010,REG,SD,11,3,3,3,0
2010,REG,SD,12,3,7,1,1
2010,REG,SD,13,4,5,2,1
2010,REG,SD,14,2,5,1,1
2010,REG,SD,15,4,4,1,2
2010,REG,SD,16,6,2,2,2
2010,REG,SD,17,3,1,3,0
2010,REG,SEA,1,2,1,0,1
2010,REG,SEA,2,3,0,1,2
2010,REG,SEA,3,5,1,0,2
2010,REG,SEA,4,5,3,1,0
2010,REG,SEA,6,2,2,0,0
2010,REG,SEA,7,0,3,0,0
2010,REG,SEA,8,0,7,0,0
2010,REG,SEA,9,1,3,1,3
2010,REG,SEA,10,6,1,2,2
2010,REG,SEA,11,4,0,3,3
2010,REG,SEA,12,8,2,0,3
2010,REG,SEA,13,4,2,2,0
2010,REG,SEA,14,7,2,1,0
2010,REG,SEA,15,6,3,0,0
2010,REG,SEA,16,4,1,0,0
2010,REG,SEA,17,2,2,0,0
2010,REG,SF,1,1,0,1,3
2010,REG,SF,2,4,1,4,1
2010,REG,SF,3,1,1,2,1
2010,REG,SF,4,3,1,2,0
2010,REG,SF,5,1,1,0,1
2010,REG,SF,6,3,0,0,2
2010,REG,SF,7,5,2,0,1
2010,REG,SF,8,3,2,1,2
2010,REG,SF,10,2,0,0,1
2010,REG,SF,11,3,0,1,2
2010,REG,SF,12,5,1,2,1
2010,REG,SF,13,2,3,1,2
2010,REG,SF,14,6,3,2,2
2010,REG,SF,15,4,3,0,2
2010,REG,SF,16,6,1,0,2
2010,REG,SF,17,6,0,0,5
2010,REG,STL,1,1,0,0,0
2010,REG,STL,2,4,2,1,3
2010,REG,STL,3,5,0,3,4
2010,REG,STL,4,2,2,2,5
2010,REG,STL,5,6,3,0,4
2010,REG,STL,6,9,1,0,1
2010,REG,STL,7,5,2,1,3
2010,REG,STL,8,4,6,0,3
2010,REG,STL,10,8,0,1,2
2010,REG,STL,11,4,2,0,0
2010,REG,STL,12,3,1,0,0
2010,REG,STL,13,3,1,1,1
2010,REG,STL,14,2,1,3,1
2010,REG,STL,15,3,2,0,1
2010,REG,STL,16,1,2,0,1
2010,REG,STL,17,1,1,0,0
2010,REG,TB,1,3,0,0,0
2010,REG,TB,2,2,2,0,1
2010,REG,TB,3,3,4,0,0
2010,REG,TB,5,5,0,0,0
2010,REG,TB,6,5,3,0,1
2010,REG,TB,7,2,4,1,2
2010,REG,TB,8,6,2,1,3
2010,REG,TB,9,4,1,0,4
2010,REG,TB,10,1,4,0,3
2010,REG,TB,11,3,4,0,1
2010,REG,TB,12,4,0,0,1
2010,REG,TB,13,3,2,0,0
2010,REG,TB,14,3,3,0,0
2010,REG,TB,15,2,0,0,0
2010,REG,TB,16,3,2,0,0
2010,REG,TB,17,2,1,0,1
2010,REG,TEN,1,2,4,0,1
2010,REG,TEN,2,0,2,0,1
2010,REG,TEN,3,2,1,0,2
2010,REG,TEN,4,0,2,0,1
2010,REG,TEN,5,1,2,1,2
2010,REG,TEN,6,4,3,0,1
2010,REG,TEN,7,3,5,0,0
2010,REG,TEN,8,5,1,0,3
2010,REG,TEN,10,2,2,0,1
2010,REG,TEN,11,3,1,1,2
2010,REG,TEN,12,1,4,1,1
2010,REG,TEN,13,6,5,1,0
2010,REG,TEN,14,2,4,0,0
2010,REG,TEN,15,0,3,0,2
2010,REG,TEN,16,7,0,0,0
2010,REG,TEN,17,5,1,0,0
2010,REG,WAS,1,0,5,1,0
2010,REG,WAS,2,0,4,0,1
2010,REG,WAS,3,0,7,0,1
2010,REG,WAS,4,0,10,0,1
2010,REG,WAS,5,0,6,0,1
2010,REG,WAS,6,0,6,0,1
2010,REG,WAS,7,0,7,0,1
2010,REG,WAS,8,0,12,0,1
2010,REG,WAS,10,0,7,0,0
2010,REG,WAS,11,1,8,0,1
2010,REG,WAS,12,1,10,0,2
2010,REG,WAS,13,1,14,0,2
2010,REG,WAS,14,1,11,0,0
2010,REG,WAS,15,2,7,0,1
2010,REG,WAS,16,1,8,0,3
2010,REG,WAS,17,0,8,0,0
2010,SB,GB,21,4,1,0,0
2010,SB,PIT,21,0,0,0,2
2010,WC,BAL,18,5,7,0,0
2010,WC,GB,18,5,1,0,3
2010,WC,IND,18,0,11,0,0
2010,WC,KC,18,2,0,0,0
2010,WC,NO,18,5,0,0,4
2010,WC,NYJ,18,11,3,0,0
2010,WC,PHI,18,6,3,0,0
2011,CON,BAL,20,1,0,0,0
2011,CON,NE,20,3,14,0,0
2011,CON,NYG,20,8,1,0,0
2011,CON,SF,20,0,6,0,0
2011,DIV,BAL,19,5,2,0,0
2011,DIV,DEN,19,4,0,1,2
2011,DIV,GB,19,6,0,1,0
2011,DIV,HOU,19,18,0,0,0
2011,DIV,NE,19,0,13,0,0
2011,DIV,NO,19,3,1,0,2
2011,DIV,NYG,19,7,0,0,1
2011,DIV,SF,19,0,5,0,0
2011,REG,ARI,1,5,2,0,1
2011,REG,ARI,2,2,3,0,2
2011,REG,ARI,3,2,5,0,1
2011,REG,ARI,4,2,3,0,1
2011,REG,ARI,5,5,5,0,1
2011,REG,ARI,7,2,2,0,1
2011,REG,ARI,8,1,6,0,1
2011,REG,ARI,9,0,5,1,4
2011,REG,ARI,10,2,6,1,2
2011,REG,ARI,11,2,9,0,2
2011,REG,ARI,12,4,5,0,2
2011,REG,ARI,13,5,2,2,0
2011,REG,ARI,14,5,3,0,0
2011,REG,ARI,15,5,4,0,1
2011,REG,ARI,16,4,6,0,1
2011,REG,ARI,17,2,6,0,1
2011,REG,ATL,1,6,0,0,2
2011,REG,ATL,2,4,1,0,2
2011,REG,ATL,3,7,1,0,2
2011,REG,ATL,4,3,1,0,4
2011,REG,ATL,5,6,2,0,2
2011,REG,ATL,6,5,4,0,2
2011,REG,ATL,7,4,4,1,1
2011,REG,ATL,9,5,0,0,1
2011,REG,ATL,10,9,0,1,1
2011,REG,ATL,11,8,2,0,1
2011,REG,ATL,12,8,3,0,1
2011,REG,ATL,13,5,3,2,1
2011,REG,ATL,14,12,1,2,1
2011,REG,ATL,15,10,3,2,0
2011,REG,ATL,16,10,1,3,0
2011,REG,ATL,17,11,3,2,0
2011,REG,BAL,1,1,1,0,0
2011,REG,BAL,2,2,0,1,2
2011,REG,BAL,3,3,2,0,3
2011,REG,BAL,4,2,2,1,4
2011,REG,BAL,6,4,1,0,4
2011,REG,BAL,7,3,1,1,4
2011,REG,BAL,8,4,1,0,4
2011,REG,BAL,9,3,4,0,2
2011,REG,BAL,10,4,1,2,1
2011,REG,BAL,11,0,3,0,2
2011,REG,BAL,12,1,4,0,1
2011,REG,BAL,13,3,1,0,1
2011,REG,BAL,14,4,2,0,1
2011,REG,BAL,15,1,7,0,0
2011,REG,BAL,16,0,1,1,1
2011,REG,BAL,17,0,3,3,0
2011,REG,BUF,1,0,2,0,1
2011,REG,BUF,2,2,0,1,3
2011,REG,BUF,3,3,0,0,4
2011,REG,BUF,4,4,0,1,3
2011,REG,BUF,5,7,0,0,5
2011,REG,BUF,6,3,3,1,4
2011,REG,BUF,8,1,0,0,6
2011,REG,BUF,9,4,2,0,3
2011,REG,BUF,10,1,1,0,4
2011,REG,BUF,11,3,3,1,3
2011,REG,BUF,12,3,0,0,6
2011,REG,BUF,13,2,0,1,2
2011,REG,BUF,14,3,0,1,2
2011,REG,BUF,15,2,0,0,1
2011,REG,BUF,16,2,0,0,3
2011,REG,BUF,17,2,0,0,5
2011,REG,CAR,1,1,2,0,2
2011,REG,CAR,2,3,0,1,0
2011,REG,CAR,3,1,1,1,0
2011,REG,CAR,4,2,1,1,0
2011,REG,CAR,5,5,0,0,0
2011,REG,CAR,6,1,2,0,1
2011,REG,CAR,7,3,0,2,0
2011,REG,CAR,8,2,1,1,0
2011,REG,CAR,10,0,1,1,1
2011,REG,CAR,11,2,2,1,1
2011,REG,CAR,12,3,2,1,0
2011,REG,CAR,13,0,2,0,1
2011,REG,CAR,14,7,1,0,2
2011,REG,CAR,15,5,4,0,1
2011,REG,CAR,16,5,0,1,1
2011,REG,CAR,17,2,0,1,3
2011,REG,CHI,1,7,2,0,1
2011,REG,CHI,2,3,1,3,0
2011,REG,CHI,3,0,5,0,2
2011,REG,CHI,4,4,2,0,2
2011,REG,CHI,5,5,0,0,2
2011,REG,CHI,6,2,1,1,2
2011,REG,CHI,7,5,0,0,2
2011,REG,CHI,9,0,0,0,1
2011,REG,CHI,10,4,1,0,2
2011,REG,CHI,11,4,0,1,1
2011,REG,CHI,12,2,0,1,1
2011,REG,CHI,13,0,2,0,1
2011,REG,CHI,14,0,0,0,3
2011,REG,CHI,15,3,2,0,3
2011,REG,CHI,16,1,3,1,2
2011,REG,CHI,17,6,1,1,0
2011,REG,CIN,1,3,0,2,2
2011,REG,CIN,2,5,0,3,1
2011,REG,CIN,3,3,1,2,2
2011,REG,CIN,4,7,0,0,1
2011,REG,CIN,5,4,1,2,0
2011,REG,CIN,6,3,2,1,1
2011,REG,CIN,8,4,2,0,1
2011,REG,CIN,9,6,0,3,0
2011,REG,CIN,10,6,3,1,1
2011,REG,CIN,11,10,1,2,0
2011,REG,CIN,12,11,0,2,0
2011,REG,CIN,13,4,4,1,1
2011,REG,CIN,14,5,3,1,1
2011,REG,CIN,15,7,2,1,1
2011,REG,CIN,16,8,0,1,0
2011,REG,CIN,17,6,1,2,0
2011,REG,CLE,1,7,1,1,2
2011,REG,CLE,2,5,0,0,3
2011,REG,CLE,3,3,4,0,2
2011,REG,CLE,4,3,7,0,0
2011,REG,CLE,6,1,5,0,0
2011,REG,CLE,7,4,6,0,1
2011,REG,CLE,8,4,7,0,2
2011,REG,CLE,9,4,4,0,3
2011,REG,CLE,10,4,7,1,3
2011,REG,CLE,11,4,4,0,2
2011,REG,CLE,12,6,6,0,2
2011,REG,CLE,13,5,5,0,2
2011,REG,CLE,14,4,3,0,2
2011,REG,CLE,15,1,7,0,4
2011,REG,CLE,16,5,6,0,3
2011,REG,CLE,17,7,2,0,3
2011,REG,DAL,1,4,3,0,3
2011,REG,DAL,2,6,1,1,2
2011,REG,DAL,3,5,4,0,3
2011,REG,DAL,4,4,3,0,5
2011,REG,DAL,6,8,1,0,4
2011,REG,DAL,7,3,3,0,3
2011,REG,DAL,8,4,4,0,1
2011,REG,DAL,9,1,2,1,2
2011,REG,DAL,10,2,3,0,3
2011,REG,DAL,11,2,2,1,3
2011,REG,DAL,12,2,3,0,4
2011,REG,DAL,13,3,3,0,5
2011,REG,DAL,14,2,5,2,2
2011,REG,DAL,15,3,6,0,2
2011,REG,DAL,16,3,7,0,2
2011,REG,DAL,17,6,6,0,0
2011,REG,DEN,1,5,0,0,4
2011,REG,DEN,2,0,4,0,4
2011,REG,DEN,3,1,3,0,5
2011,REG,DEN,4,2,3,0,3
2011,REG,DEN,5,4,3,0,3
2011,REG,DEN,7,4,1,0,0
2011,REG,DEN,8,2,2,0,1
2011,REG,DEN,9,3,1,0,2
2011,REG,DEN,10,5,2,0,0
2011,REG,DEN,11,6,1,0,1
2011,REG,DEN,12,6,0,0,0
2011,REG,DEN,13,4,2,0,0
2011,REG,DEN,14,6,2,0,0
2011,REG,DEN,15,3,3,0,0
2011,REG,DEN,16,4,2,0,0
2011,REG,DEN,17,4,0,1,0
2011,REG,DET,1,2,0,0,3
2011,REG,DET,2,0,3,0,3
2011,REG,DET,3,3,4,0,2
2011,REG,DET,4,4,6,0,4
2011,REG,DET,5,6,4,0,3
2011,REG,DET,6,6,4,0,3
2011,REG,DET,7,6,2,2,1
2011,REG,DET,8,4,2,3,1
2011,REG,DET,10,4,3,0,1
2011,REG,DET,11,2,2,0,2
2011,REG,DET,12,8,2,1,2
2011,REG,DET,13,4,2,2,1
2011,REG,DET,14,2,3,2,1
2011,REG,DET,15,4,5,2,0
2011,REG,DET,16,11,2,2,0
2011,REG,DET,17,4,5,2,0
2011,REG,GB,1,3,1,0,3
2011,REG,GB,2,4,2,0,3
2011,REG,GB,3,9,0,0,3
2011,REG,GB,4,7,3,0,5
2011,REG,GB,5,9,1,1,4
2011,REG,GB,6,9,1,0,2
2011,REG,GB,7,7,1,1,4
2011,REG,GB,9,6,0,0,2
2011,REG,GB,10,3,0,0,3
2011,REG,GB,11,4,1,0,2
2011,REG,GB,12,6,1,0,1
2011,REG,GB,13,2,0,0,4
2011,REG,GB,14,1,1,0,5
2011,REG,GB,15,2,3,0,4
2011,REG,GB,16,4,1,0,4
2011,REG,GB,17,3,2,1,3
2011,REG,HOU,1,7,1,0,1
2011,REG,HOU,2,11,3,0,2
2011,REG,HOU,3,9,2,0,3
2011,REG,HOU,4,13,1,1,1
2011,REG,HOU,5,9,6,1,1
2011,REG,HOU,6,20,0,1,1
2011,REG,HOU,7,10,1,1,1
2011,REG,HOU,8,12,0,0,2
2011,REG,HOU,9,15,0,0,2
2011,REG,HOU,10,17,4,0,2
2011,REG,HOU,12,12,2,1,0
2011,REG,HOU,13,15,2,0,1
2011,REG,HOU,14,13,3,0,1
2011,REG,HOU,15,10,3,0,3
2011,REG,HOU,16,20,2,0,4
2011,REG,HOU,17,13,0,0,3
2011,REG,IND,1,0,5,0,1
2011,REG,IND,2,2,7,0,3
2011,REG,IND,3,0,12,0,2
2011,REG,IND,4,0,8,0,1
2011,REG,IND,5,0,10,0,1
2011,REG,IND,6,0,7,0,1
2011,REG,IND,7,0,9,0,1
2011,REG,IND,8,0,14,0,2
2011,REG,IND,9,0,12,0,2
2011,REG,IND,10,0,6,0,4
2011,REG,IND,12,0,7,1,2
2011,REG,IND,13,0,8,0,2
2011,REG,IND,14,0,7,0,2
2011,REG,IND,15,0,3,1,3
2011,REG,IND,16,0,6,1,1
2011,REG,IND,17,0,2,0,3
2011,REG,JAX,1,0,3,0,0
2011,REG,JAX,2,1,0,2,2
2011,REG,JAX,3,6,1,0,2
2011,REG,JAX,4,2,3,3,2
2011,REG,JAX,5,2,2,3,2
2011,REG,JAX,6,8,2,1,3
2011,REG,JAX,7,9,1,1,1
2011,REG,JAX,8,4,1,0,4
2011,REG,JAX,10,3,2,0,3
2011,REG,JAX,11,2,2,1,1
2011,REG,JAX,12,5,1,0,2
2011,REG,JAX,13,10,1,2,1
2011,REG,JAX,14,6,1,0,3
2011,REG,JAX,15,5,1,0,3
2011,REG,JAX,16,4,1,2,2
2011,REG,JAX,17,7,1,2,1
2011,REG,KC,1,2,1,0,1
2011,REG,KC,2,0,0,0,1
2011,REG,KC,3,1,1,0,1
2011,REG,KC,4,1,2,0,1
2011,REG,KC,5,3,0,0,0
2011,REG,KC,7,2,0,0,0
2011,REG,KC,8,1,0,0,0
2011,REG,KC,9,0,1,1,0
2011,REG,KC,10,1,1,0,1
2011,REG,KC,11,0,4,0,2
2011,REG,KC,12,0,3,0,1
2011,REG,KC,13,1,2,0,0
2011,REG,KC,14,2,2,1,0
2011,REG,KC,15,3,0,1,0
2011,REG,KC,16,1,0,0,1
2011,REG,KC,17,1,0,1,1
2011,REG,MIA,1,0,1,0,1
2011,REG,MIA,2,3,2,0,1
2011,REG,MIA,3,3,2,1,2
2011,REG,MIA,4,3,3,0,1
2011,REG,MIA,6,3,4,0,0
2011,REG,MIA,7,5,3,1,0
2011,REG,MIA,8,7,4,1,0
2011,REG,MIA,9,7,3,0,0
2011,REG,MIA,10,2,1,0,0
2011,REG,MIA,11,1,2,0,0
2011,REG,MIA,12,0,2,0,1
2011,REG,MIA,13,1,1,1,0
2011,REG,MIA,14,2,0,0,0
2011,REG,MIA,15,2,4,0,1
2011,REG,MIA,16,3,0,0,1
2011,REG,MIA,17,6,1,1,1
2011,REG,MIN,1,3,1,0,0
2011,REG,MIN,2,2,2,0,0
2011,REG,MIN,3,7,1,0,0
2011,REG,MIN,4,6,2,0,0
2011,REG,MIN,5,5,1,1,0
2011,REG,MIN,6,4,1,1,0
2011,REG,MIN,7,5,0,3,0
2011,REG,MIN,8,9,3,0,1
2011,REG,MIN,10,2,0,0,2
2011,REG,MIN,11,4,2,0,3
2011,REG,MIN,12,5,2,2,3
2011,REG,MIN,13,4,4,0,2
2011,REG,MIN,14,9,2,0,1
2011,REG,MIN,15,7,0,0,1
2011,REG,MIN,16,4,0,0,3
2011,REG,MIN,17,5,0,1,1
2011,REG,NE,1,2,11,0,0
2011,REG,NE,2,5,4,0,2
2011,REG,NE,3,4,8,0,3
2011,REG,NE,4,2,9,0,3
2011,REG,NE,5,3,7,4,0
2011,REG,NE,6,2,12,0,1
2011,REG,NE,8,0,5,1,1
2011,REG,NE,9,1,9,0,1
2011,REG,NE,10,1,10,0,2
2011,REG,NE,11,2,13,1,2
2011,REG,NE,12,2,11,0,2
2011,REG,NE,13,1,13,1,1
2011,REG,NE,14,2,12,1,1
2011,REG,NE,15,0,13,2,0
2011,REG,NE,16,0,15,1,0
2011,REG,NE,17,1,16,0,2
2011,REG,NO,1,0,2,0,2
2011,REG,NO,2,1,4,0,2
2011,REG,NO,3,4,1,1,2
2011,REG,NO,4,7,2,0,5
2011,REG,NO,5,1,3,1,2
2011,REG,NO,6,4,0,0,3
2011,REG,NO,7,4,2,0,3
2011,REG,NO,8,7,2,0,1
2011,REG,NO,9,6,1,0,1
2011,REG,NO,10,3,3,0,2
2011,REG,NO,12,2,1,0,1
2011,REG,NO,13,3,0,0,1
2011,REG,NO,14,3,0,0,3
2011,REG,NO,15,4,2,0,2
2011,REG,NO,16,5,1,2,0
2011,REG,NO,17,2,2,0,3
2011,REG,NYG,1,0,2,0,3
2011,REG,NYG,2,0,2,0,3
2011,REG,NYG,3,4,0,1,3
2011,REG,NYG,4,2,3,0,2
2011,REG,NYG,5,3,0,2,2
2011,REG,NYG,6,2,2,0,5
2011,REG,NYG,8,4,2,1,1
2011,REG,NYG,9,5,3,3,1
2011,REG,NYG,10,2,4,0,2
2011,REG,NYG,11,5,2,1,1
2011,REG,NYG,12,4,2,1,3
2011,REG,NYG,13,5,2,1,2
2011,REG,NYG,14,6,0,1,4
2011,REG,NYG,15,3,1,0,5
2011,REG,NYG,16,6,1,1,3
2011,REG,NYG,17,3,1,0,2
2011,REG,NYJ,1,13,0,0,2
2011,REG,NYJ,2,10,3,0,2
2011,REG,NYJ,3,8,1,0,3
2011,REG,NYJ,4,6,1,0,1
2011,REG,NYJ,5,7,1,0,3
2011,REG,NYJ,6,8,1,0,4
